#{"t_start": 1787497456.50607, "env_id": "Ant-v5"}
r,l,t
-31.851717,90,304.785559
9.83942,56,304.894299
-4.294769,12,304.919346
21.610378,48,305.014403
-4.593558,112,305.23651
-0.397995,15,305.269946
-28.571292,108,305.486981
-7.089814,14,305.513688
11.513265,14,305.540529
41.755829,53,305.64177
-75.006546,76,305.792549
-0.605154,110,307.222362
8.477291,13,307.250197
16.006933,32,307.319522
4.84572,8,307.337183
-12.960379,47,307.43787
5.745594,20,307.482109
10.399468,35,307.556996
-7.880768,15,307.589276
-0.967177,13,307.617446
11.676916,15,307.649699
7.695939,28,307.709906
-6.607279,13,307.738463
28.355721,56,307.85899
26.281028,42,307.950046
-0.783974,15,308.473852
-33.641347,64,308.602464
