#{"t_start": 1787570596.9999495, "env_id": "Humanoid-v5"}
r,l,t
510.758045,100,181.236516
390.689232,80,181.433074
328.129872,64,181.602668
378.530638,86,181.808287
384.416281,79,181.998574
310.586791,68,182.16158
395.984575,80,182.355784
396.338777,76,182.543348
359.027021,71,183.235049
385.231839,90,183.452482
390.504922,78,183.645913
311.329696,73,183.831588
396.090223,92,184.062998
459.400566,94,184.297842
452.7459,91,184.525821
359.415043,83,184.738625
271.645441,57,184.905357
499.599857,100,185.197796
391.424472,75,185.411864
301.828454,69,185.579272
436.112041,83,185.793165
390.184861,78,186.502286
497.972165,101,186.747412
405.694968,85,186.952744
373.580528,72,187.128153
325.242505,64,187.284707
466.341458,90,187.503232
414.152756,88,187.720717
514.401545,116,188.001149
452.555826,97,189.136298
281.024904,56,189.269564
419.51281,83,189.465962
369.353654,72,189.63733
372.681849,74,190.310791
487.243947,103,190.556644
391.847991,80,190.753885
369.284089,74,190.935045
361.255996,73,191.111738
423.212254,84,191.316232
369.79743,71,191.512875
506.401301,110,191.812932
372.245473,73,192.011829
531.119549,119,192.302663
519.291021,107,192.557448
485.333729,92,192.784143
521.251178,106,193.619543
337.107695,67,193.781407
393.265978,77,193.978961
336.367406,66,194.139962
453.07554,89,194.354812
286.815527,59,194.497159
346.993592,67,194.661295
321.103437,64,194.814172
485.351312,100,195.058104
402.832226,94,195.294031
557.66517,111,195.621121
462.190026,91,195.876377
339.675001,70,196.5675
320.563663,71,196.744353
335.874301,73,197.788038
419.082232,81,197.997633
362.081334,79,198.188281
434.482049,88,198.405021
367.094112,79,198.606361
434.580486,85,198.846112
446.570285,87,199.09925
333.216041,71,199.298453
342.727669,71,199.477118
533.79321,111,199.751429
708.991831,155,200.789856
332.132598,66,200.948247
489.540097,106,201.211479
317.211567,63,201.367636
415.176772,81,201.571996
376.508292,85,201.782139
366.190824,78,201.976029
397.167243,77,202.167629
684.040222,141,202.513635
326.121118,64,202.676001
508.687596,102,202.945246
456.360923,103,203.264869
318.435343,71,204.146066
388.671851,80,204.341547
326.11599,64,204.499157
435.012085,86,204.712803
398.751665,89,204.936175
330.000352,65,205.100584
376.047105,89,205.317044
385.391983,75,206.363181
512.694625,101,206.679509
376.535967,78,206.896206
327.251232,66,207.075191
453.606379,88,207.297665
343.272984,71,207.474772
406.494488,78,208.163975
470.81113,91,208.388802
431.948803,98,208.62128
497.807868,98,208.869165
379.933293,73,209.045123
288.032791,65,209.202107
599.651709,119,209.498555
371.807905,86,209.752941
429.983812,83,209.98777
448.810479,100,210.229057
337.758333,66,210.389881
424.694792,85,211.15221
308.027696,60,211.297461
589.664063,116,211.582344
369.37029,72,211.760412
432.553877,87,211.973546
389.767971,77,212.160992
361.899093,70,212.332151
388.292399,75,212.514047
403.381982,86,212.729581
524.6845,101,212.992008
420.696327,80,213.193341
515.854657,100,213.443415
443.827864,86,213.681479
323.998178,64,215.326515
484.972221,96,215.559321
403.674254,79,215.757169
546.38549,105,216.011829
403.910074,78,216.202075
461.016825,89,216.424703
503.718959,98,216.672053
495.185443,113,217.009423
371.502808,75,217.219424
441.537806,89,217.470569
550.365789,107,217.729403
578.457319,115,218.514777
410.046674,89,218.733568
403.71713,89,218.945043
305.253241,74,219.123978
405.454459,79,219.317901
380.770866,74,219.5026
565.756992,112,219.787236
515.776396,118,220.084436
336.968954,70,220.269123
448.786021,89,220.506027
373.753817,85,220.716845
452.701143,105,221.733746
310.804215,75,221.929431
564.249604,110,222.196747
298.984378,68,222.364294
440.871326,102,222.614989
422.394976,82,222.812912
261.150586,61,223.799393
470.264675,112,224.099012
348.023499,72,224.287696
423.793415,94,224.578507
526.158883,113,224.931747
403.453515,88,225.162934
466.198604,91,225.922808
352.564392,81,226.114589
501.993162,100,226.357179
439.705099,85,226.567416
377.196143,72,226.740433
441.7838,90,226.958562
494.247896,110,227.224997
672.968315,135,227.565714
408.153806,89,227.848361
487.393844,103,228.142995
324.089938,62,228.295695
325.079519,62,229.110466
401.034117,93,229.335321
417.052295,82,229.541967
364.6972,75,229.720007
500.402567,99,229.959397
462.543594,90,230.178133
440.642883,82,230.3812
395.177159,91,230.602434
495.119908,99,230.854697
358.221843,70,231.03962
451.356583,92,231.264164
601.001093,131,233.202873
499.720064,111,233.475131
468.392707,89,233.694314
374.090004,84,233.897749
435.895582,85,234.105971
456.136525,85,234.314327
405.74726,82,234.513406
487.256015,106,234.771012
544.047747,105,235.057912
588.829798,117,235.413386
574.22927,129,236.41179
443.656063,91,236.631064
331.165781,76,236.820507
589.704101,115,237.107916
405.2218,78,237.300855
489.645104,110,237.577053
421.805408,85,237.793059
519.347644,104,238.055228
354.143586,70,238.222039
333.06147,65,238.385828
368.558935,72,238.572244
430.480138,83,238.779041
372.387613,82,239.725746
427.87377,83,239.946122
429.695098,95,240.179529
471.02976,91,240.402083
492.247583,95,241.537474
662.161706,129,241.865477
385.583999,77,242.064759
